[2026-08-30 14:11:06] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:11:08] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:11:11] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:11:15] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:18] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:23] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:27] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:28] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:29] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:35] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:36] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:36] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:38] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:38] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:43] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:45] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:47] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:47] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:49] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:50] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:51] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:52] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:53] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:54] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:57] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:57] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:58] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:12:00] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:12:07] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:12:09] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:12:10] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:12:11] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:12:21] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 17:44:57] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:44:57] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:45:06] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:45:08] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:10] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:10] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:11] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:11] : Key: K, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:11] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:11] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:11] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:11] : Key: E, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:12] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:12] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:12] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:12] : Key: Ctrl, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:13] : Key: Ctrl + A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:13] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:13] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:13] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:14] : Key: B, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:14] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:14] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:14] : Key: K, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:14] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:14] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:15] : Key: P, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:15] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:15] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:15] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:15] : Key: M, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:15] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:15] : Key: Y, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:15] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:16] : Key: F, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:16] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:16] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:16] : Key: E, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:16] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:16] : Key: U, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:17] : Key: P, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:17] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:17] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:17] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:17] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:17] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:18] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:19] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:19] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:19] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:22] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:23] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:23] : Key: W, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:23] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:23] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:24] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:24] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:24] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:24] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:25] : Key: M, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:25] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:26] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:26] : Key: K, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:26] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:26] : Key: K, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:26] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:26] : Key: R, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:26] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:27] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:27] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:27] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:27] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:27] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:27] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:28] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:28] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:28] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:28] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:28] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:28] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:28] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:29] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:29] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:29] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:30] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:30] : Key: U, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:30] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:30] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:31] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:31] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:31] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:31] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:31] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:31] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:31] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:32] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:32] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:32] : Key: M, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:32] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:33] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:33] : Key: Shift, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:34] : Key: Shift + 160, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:34] : Key: Shift + 160, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:34] : Key: Shift + 160, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:34] : Key: Shift + 160, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:34] : Key: Shift + Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:34] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:34] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:35] : Key: P, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:35] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:35] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:35] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:35] : Key: Y, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:35] : Key: U, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:36] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:36] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:36] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:38] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:38] : Key: C, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:38] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:39] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:39] : Key: V, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:39] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:39] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:40] : Key: Y, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:40] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:40] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:40] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:40] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:41] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:44] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:44] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:45] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:45] : Key: Y, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:45] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:45] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:45] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:46] : Key: M, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:46] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:46] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:46] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:46] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:47] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:47] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:47] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:47] : Key: B, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:47] : Key: U, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:48] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:48] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:48] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:48] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:48] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:48] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:49] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:49] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:49] : Key: M, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:49] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:50] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:50] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:50] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:50] : Key: H, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:50] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:50] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:51] : Key: H, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:51] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:51] : Key: W, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:51] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:51] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:51] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:51] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:52] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:52] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:52] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:52] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:52] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:52] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:53] : Key: P, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:53] : Key: E, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:55] : Key: C, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:55] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:56] : Key: F, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:56] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:57] : Key: C, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:57] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:57] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:57] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:58] : Key: R, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:58] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:58] : Key: E, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:59] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:59] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:59] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:59] : Key: P, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:45:59] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:00] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:00] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:00] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:00] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:00] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:01] : Key: K, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:01] : Key: U, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:01] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:01] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:01] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:01] : Key: B, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:02] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:02] : Key: K, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:02] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:02] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:03] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:04] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:04] : Key: K, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:04] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:04] : Key: F, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:04] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:04] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:05] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:05] : Key: E, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:05] : Key: R, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:46:05] : Key: Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:48:05] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
